PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
3YrlE,rnb1k1nr/pp1ppp1p/2p5/8/3bP1Q1/2N5/P1qBNPPP/1R2KB1R b Kkq - 1 11,d7d5 g4c8,794,80,99,2647,hangingPiece mate mateIn1 oneMove opening,https://lichess.org/Tx5f5jTt/black#22,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
3Z4ma,1rb1r1k1/p4p1p/6pb/1ppq4/4n3/2P2N2/PP4PP/R2Q1BKR w - - 0 17,d1d5 h6e3,776,80,100,253,master middlegame,https://lichess.org/aCWQ3LtA#33,Benoni_Defense Benoni_Defense_Benoni-Indian_Defense
3Z4ye,r3k2r/2pb1ppp/p1pb4/3pq3/3N4/1PB1PQ1P/P1P2PP1/R4RK1 w kq - 1 15,a1e1 e5h2,555,87,97,1000,mate mateIn1 middlegame oneMove,https://lichess.org/SErimXid#29,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
3ZDUc,6R1/pp5p/5R2/3p3k/2p3P1/3q4/PP4KP/8 b - - 0 43,h5h4 f6h6,570,86,99,759,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/mw4WqaQO/black#86,
3ZJ0S,5rk1/2q1bppp/Q7/2N2R2/1p1p2n1/1P6/P1P3PP/5RK1 w - - 1 23,c5e6 c7h2,724,78,100,171,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/qxvGzxVZ#45,
3ZKF3,r3rk1Q/pp3pp1/2p2qn1/4pN2/4p1P1/1PPP1NK1/P7/R4B1R b - - 1 21,g6h8 h1h8,510,80,97,1467,master mate mateIn1 middlegame oneMove,https://lichess.org/3nktGiH4/black#42,
3ZN4j,r1q1k2r/pp3ppp/2p1bn2/3pP1B1/1Q6/2P5/P1P2PPP/R3KB1R b KQkq - 0 12,f6e4 b4e7,668,89,100,41,mate mateIn1 middlegame oneMove,https://lichess.org/rMtU2Xjv/black#24,French_Defense French_Defense_Winawer_Variation
3ZcAt,8/1R3p2/p7/5R2/k7/1PP3r1/7r/2K5 b - - 0 33,a4a3 f5a5,681,93,100,96,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/pSLi8Q5U/black#66,
3ZlOG,1r6/8/3k4/2Np1bBp/1P1r3P/P4p2/5P2/2R3RK w - - 10 36,g5e3 d4h4,799,77,100,108,mate mateIn1 middlegame oneMove,https://lichess.org/lN2zCZDI#71,
3Zuiy,rnb1k2r/pp1p1ppp/5q2/2b5/8/8/P1PPPPPP/RN1QKBNR w KQkq - 0 6,c2c3 c5f2,499,93,100,299,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/Ani28D3v#11,Polish_Opening Polish_Opening_Birmingham_Gambit
3ZyTv,3r1k1r/1Q3ppp/8/1NRn4/1q4b1/8/PP3PPP/4R1K1 w - - 4 25,c5d5 b4e1,721,79,97,662,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/Z6yfRz3m#49,
3a3j4,r4r2/1bpQ2pk/pp1b3p/2p1pN2/7q/P2P3P/1PP2PP1/R1B2RK1 b - - 1 18,b7c8 d7g7,666,77,100,222,mate mateIn1 middlegame oneMove,https://lichess.org/yPr9nF4H/black#36,Ruy_Lopez Ruy_Lopez_Exchange_Variation
3a4JL,rnb1kb1r/ppp2ppp/4pq2/3p4/2PPn3/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 3 6,f3e5 f6f2,722,81,100,413,attackingF2F7 master mate mateIn1 oneMove opening,https://lichess.org/2JEm5zcH#11,Queens_Gambit_Declined Queens_Gambit_Declined_Normal_Defense
3a9AL,4k2r/3bbpp1/3p3p/q2Pp2P/1p1BQ1P1/1P1B1P2/2PP4/r1K1R2R w k - 1 22,d4a1 a5a1,399,102,97,252,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/WYpjXTDT#43,
3aAly,2kr1b1r/1pp4p/pNq1bp2/2n5/5B2/4PP2/PPPQ2PP/2KR1B1R b - - 2 16,c6b6 d2d8,439,89,100,150,mate mateIn1 oneMove opening queensideAttack,https://lichess.org/wcVgvpPL/black#32,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
3aCCB,r6k/5R2/p1n2N2/1p4p1/8/7p/PP3K2/3r4 b - - 3 37,a8d8 f7h7,796,76,97,440,arabianMate endgame mate mateIn1 oneMove,https://lichess.org/2hRDAQHJ/black#74,
3aS0S,1r3rk1/pbR2ppp/1p2p3/8/3P4/P2Q1Pq1/1PB5/5R1K b - - 2 24,g3c7 d3h7,467,84,100,393,mate mateIn1 middlegame oneMove,https://lichess.org/BILsXWJd/black#48,
3aYU2,rn1q1rk1/pp2bppp/1np5/4p3/3PQ3/3B4/PP3PPP/RNB1R1K1 b - - 1 14,e7b4 e4h7,428,88,100,346,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rzCSII70/black#28,Alekhine_Defense Alekhine_Defense_Two_Pawns_Attack
3ag0x,r1bq1k1r/pppp3p/7p/7B/3pP3/1QN5/P4PPP/R3K2R b KQ - 0 12,d4c3 b3f7,776,77,99,630,mate mateIn1 middlegame oneMove,https://lichess.org/gIskQz5h/black#24,Italian_Game Italian_Game_Evans_Gambit
3ai3W,r5k1/pbp3qp/1p2p2p/1B2n3/4N3/2PP1r1P/PP2QP2/3R1R1K w - - 0 22,f1g1 f3h3,772,82,100,1468,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/lcEp1byP#43,
3al4m,r1b1k2r/pp1p1ppp/5q2/2bnp3/8/1PP2BP1/P2BPP1P/RN1QK2R w KQkq - 0 12,f3d5 f6f2,695,78,100,216,attackingF2F7 master mate mateIn1 oneMove opening,https://lichess.org/CiRFRi9k#23,Benoni_Defense Benoni_Defense_Old_Benoni
3aq0z,8/4RRkp/2p3p1/1p6/p2r3P/P5b1/2P5/7K b - - 0 39,g7h6 f7h7,551,79,100,107,endgame mate mateIn1 oneMove,https://lichess.org/rtnL1woh/black#78,
3atb4,1k1R2r1/ppp1Q2p/2b5/1B3p2/4q3/8/P4PPP/1R4K1 b - - 1 23,g8d8 e7d8,590,83,100,223,endgame mate mateIn1 oneMove,https://lichess.org/VmTEhlIk/black#46,
3aulv,r5r1/pR4b1/7k/5Bp1/8/2R5/P4PPP/6K1 b - - 0 25,g7c3 b7h7,654,80,100,160,endgame mate mateIn1 oneMove,https://lichess.org/JljXHLsA/black#50,
3auxx,6Qk/1b4bp/p1r2npN/q7/3PP3/4B2P/1P3PP1/5RK1 b - - 4 21,f6g8 h6f7,735,99,100,60,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/00unQByU/black#42,
3bC3F,3r1r1k/pp5p/2n1R1p1/8/2Q5/1Bb5/P1P3PP/1K1q3R w - - 4 22,h1d1 d8d1,629,86,100,50,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/TCuXyIRS#43,
3bHXC,r3k2r/ppp2ppp/2nbp1b1/3p1q2/3Pn3/2P1PNP1/PP1N1PBP/R1BQK2R w KQkq - 3 12,f3h4 f5f2,509,88,97,1273,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/eLcN8Wbz#23,Queens_Pawn_Game Queens_Pawn_Game_Symmetrical_Variation
3bJF2,k2R2r1/pp4b1/3Q2bp/3p2p1/8/8/Pq4PP/2R4K b - - 2 33,g8d8 d6d8,619,80,100,441,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/exW67ZN2/black#66,
3bN2A,r1b2rk1/1p2npp1/p3p2p/6q1/3nQ3/2NB4/PPP3PP/R2KR3 b - - 7 18,e7c6 e4h7,581,81,100,98,mate mateIn1 middlegame oneMove,https://lichess.org/edOOrBJX/black#36,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
3baSC,rnb1k2r/ppq2ppp/5n2/8/8/5Nb1/PPPPP2P/RNBQKB1R w KQkq - 0 7,h2g3 c7g3,645,105,100,19,mate mateIn1 oneMove opening,https://lichess.org/YAgoIqKw#13,Bird_Opening Bird_Opening_Froms_Gambit
3bfR2,b1r2k1r/p4ppp/1pq1p3/2p5/2NP4/2P4P/PP3PP1/R2QR1K1 w - - 4 19,c4e5 c6g2,399,91,97,625,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Ghu0Pvda#37,
3bgJq,rn1q1rBk/1bp1bpp1/1p1pp2p/6Nn/p2P1B1P/2P1P3/PPQN1PP1/2KR3R b - - 5 13,e7g5 c2h7,709,76,100,411,mate mateIn1 middlegame oneMove,https://lichess.org/ba8GHQlx/black#26,English_Defense English_Defense_Other_variations
3bhP5,2rr2k1/pb3pbp/1p2p1p1/3q4/3P2Q1/2PB3R/P2B1PPP/4R1K1 w - - 8 20,g4h4 d5g2,424,84,98,573,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/ZPJVCFnZ#39,
3bk2j,2r1k2r/Q4ppp/2pBpn2/5b2/2pP4/2q1P3/P4PPP/R4RK1 b k - 0 16,f6e4 a7e7,785,79,98,719,master mate mateIn1 middlegame oneMove,https://lichess.org/1e4OsqOj/black#32,Queens_Pawn_Game Queens_Pawn_Game_Levitsky_Attack
3bmx5,2rR2k1/p4ppp/8/8/r7/6P1/PP3P1P/3R2K1 b - - 3 28,c8d8 d1d8,428,98,100,43,backRankMate endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/a9ApQv9D/black#56,
3bn5S,8/1p6/p1p2r2/2Pp1k1R/1Pr2Pp1/1R2P1K1/1P6/8 b - - 2 36,f5e4 h5e5,751,80,100,73,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/cOOou3pk/black#72,
3bu7v,r6r/pp2kpp1/3pp3/4N3/7q/2N5/PPP2PP1/R2Q1RK1 w - - 1 18,e5g4 h4h1,704,77,100,164,mate mateIn1 middlegame oneMove,https://lichess.org/9VyCmb9o#35,Zukertort_Opening Zukertort_Opening_Tennison_Gambit
3c1ib,r1b1k2r/5pp1/pp3R2/2q1p2p/2P1P1n1/1P4P1/P2Q2BP/3R3K b kq - 0 24,g7f6 d2d8,437,101,100,721,mate mateIn1 middlegame oneMove,https://lichess.org/FZ5msZuM/black#48,
3c400,3rk1nr/pp3pp1/2p4p/2b5/4PQb1/1qP5/PP3PPP/RN3K1R w k - 0 16,a2b3 d8d1,595,82,100,93,mate mateIn1 middlegame oneMove,https://lichess.org/oClHZvMI#31,Philidor_Defense Philidor_Defense_Hanham_Variation
3c7ln,k4R1r/7p/1Q6/2n1p3/4P3/r1q5/2P3PP/5RK1 b - - 2 31,h8f8 f1f8,750,76,99,978,endgame master mate mateIn1 oneMove,https://lichess.org/JfRwNc1H/black#62,
3cAc5,4rrk1/p4ppp/2pqb3/1p6/3PQ3/P1PB4/5PPP/R4RK1 b - - 5 18,e6d5 e4h7,724,77,98,772,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7d8R7sbl/black#36,Ruy_Lopez Ruy_Lopez_Bird_Variation
3cBFM,1r1qk2r/pp3pp1/2np1b1p/2p1N2b/4P3/1QPP3P/PP1NBPP1/R4RK1 b k - 0 12,h5e2 b3f7,685,77,100,279,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/glRysE7R/black#24,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
3cQlE,4r1k1/ppp4p/3b4/6q1/8/P2P3P/RPPB2P1/7K w - - 0 26,d2g5 e8e1,598,207,100,14,endgame mate mateIn1 oneMove,https://lichess.org/tuS2qUcl#51,
3cWQ7,8/1R4k1/1p4pp/p2B1p2/P4Pn1/3P2P1/1r6/7K b - - 1 44,g7f6 b7f7,631,80,100,179,endgame,https://lichess.org/aikJ0BLT/black#88,
3cX7z,1k3b1r/7b/QpppB2p/2q1P1p1/5B1P/8/PPP5/2K2R2 w - - 2 31,e6c8 c5c2,525,84,100,281,middlegame,https://lichess.org/qpvk5hCN#61,
3cagv,2rq1rk1/1b2bppp/2p1pn2/p3P3/Pp1P4/5N2/NPQ2PPP/1BRR2K1 b - - 0 23,f6d5 c2h7,507,85,100,378,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/BMtOXcZz/black#46,
3cdM2,r3r1k1/p3pp1p/6pB/5b2/8/2QP2P1/1P2PP1P/1qR3K1 b - - 6 31,b1a2 c3g7,792,78,98,886,mate mateIn1 middlegame oneMove,https://lichess.org/e9JHsXRQ/black#62,
3cor6,rnbq1rk1/p4ppp/3bp3/1ppn4/3P4/2PQ1N2/PPB1NPPP/R1B2RK1 b - - 1 12,c5c4 d3h7,580,83,100,85,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/E7higyr2/black#24,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation
3crJG,1rbq1rk1/p4ppp/1p1bp3/2n5/3QB3/PP3N2/1BP2PPP/R3K2R b KQ - 1 13,c5e4 d4g7,636,90,97,1145,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rWJoRdYA/black#26,Indian_Defense Indian_Defense_Knights_Variation
3d4Ei,Q3N1k1/p5p1/7p/8/8/7n/P5PP/R4RqK w - - 5 26,f1g1 h3f2,785,77,98,758,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/iYuHt4wM#51,
3d4Ep,4r1k1/1p4pp/p1b5/3P1p2/5b2/1P5P/PBRp1PP1/3R2K1 w - - 1 27,d1d2 e8e1,731,79,98,487,endgame master mate mateIn1 oneMove,https://lichess.org/vvs02k6U#53,
3d75e,2k4r/1p3ppb/B1Q1p2p/6qP/5bP1/2N5/PP1R1P2/2K5 b - - 4 25,c8b8 c6b7,722,78,97,741,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/d9soHXEf/black#50,
3dRKu,r4r1k/ppp3pp/8/b7/4Q3/P2B1P1P/5P2/qN3RK1 b - - 0 20,a1f6 e4h7,433,86,98,407,mate mateIn1 middlegame oneMove,https://lichess.org/nwzCraPK/black#40,
3dSx2,1k1N3r/ppp3p1/8/4nN2/5nP1/8/PPP2PP1/3RRK2 w - - 3 25,e1e5 h8h1,564,96,97,948,endgame mate mateIn1 oneMove,https://lichess.org/YyoEVaOe#49,
3dUbE,2r2r1k/4nP1p/3p2p1/p1nPp1P1/2p1P3/2P2QN1/1q5N/5R1K b - - 3 34,c5d3 f3f6,765,80,100,70,mate mateIn1 middlegame oneMove,https://lichess.org/T19DVx0M/black#68,
3ddrx,r1b2r1k/pp4pp/5p2/2Qp1q2/8/1BP5/PP4PP/4R2K b - - 3 22,b7b6 c5f8,524,81,100,238,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/z26Ra8Gk/black#44,
3dt8F,8/8/8/P7/5P2/2k2rP1/R6P/2K5 w - - 1 57,a5a6 f3f1,573,94,100,70,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/x0vOhmvp#113,
3dz4G,r2Qkb1r/pb2pp2/1pN1qp1p/2p5/8/6P1/P4PBP/3R1RK1 b kq - 3 16,a8d8 d1d8,609,90,100,894,mate mateIn1 middlegame oneMove,https://lichess.org/tDdARYeh/black#32,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
3eDQP,rbb2rk1/1pq1npp1/p3p2p/8/8/PNP2B2/2P1QPPP/R1B2RK1 w - - 1 18,c1b2 c7h2,547,85,100,123,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/HynpOdKz#35,Sicilian_Defense Sicilian_Defense_Old_Sicilian
3eH9D,r7/1b3kpQ/p4r1p/1p1P4/4N3/3B4/P5PP/1q5K w - - 0 28,d3b1 f6f1,435,95,100,176,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/whyz8Ef3#55,
3eXH1,k7/P1p5/3p1b2/1B1P2p1/1n3pK1/5P2/6P1/6B1 b - - 0 53,b4c2 b5c6,626,78,100,138,endgame mate mateIn1 oneMove,https://lichess.org/HQDSDGsz/black#106,
3elaA,r5rk/5p1p/p1p2p2/4p3/1P1P2q1/2P1Q1P1/P4P2/R4RK1 b - - 0 21,h7h5 e3h6,400,89,100,293,endgame mate mateIn1 oneMove,https://lichess.org/86CSTl6M/black#42,
3enxZ,4k3/4pp2/3p1b2/2pP1Q2/q1P1P2P/4P1P1/2r3BK/8 b - - 4 40,a4a2 f5c8,583,82,98,522,endgame master mate mateIn1 oneMove,https://lichess.org/Jfm3SVyl/black#80,
3eoDL,1r3r2/6pk/pq5p/2p1Qpb1/2P5/P6P/1BR2PP1/1R4K1 b - - 0 27,b8e8 e5g7,729,82,100,98,mate mateIn1 middlegame oneMove,https://lichess.org/jAHfnudC/black#54,
3eqIy,2rqkbnr/1p1bpppp/p1n5/8/2BP4/1QN1BN2/PP3PPP/2R1K2R b Kk - 5 10,b7b5 c4f7,727,78,99,758,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/CKBFMSqX/black#20,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
3eryI,r1b1kb1r/pp3ppp/2n5/3pP3/2pPn2q/2P1P3/PPBN2PP/R1BQK1NR w KQkq - 3 9,e1f1 h4f2,769,76,98,1211,mate mateIn1 oneMove opening,https://lichess.org/F1NviRJ4#17,
3es5m,rn1q1rk1/pb3ppp/4p3/1QP5/2B5/1Pn1PN2/5PPP/R1B1K2R w KQ - 1 15,b5b7 d8d1,400,87,100,415,mate mateIn1 middlegame oneMove,https://lichess.org/xLaEylUn#29,Slav_Defense Slav_Defense_Alekhine_Variation
3etU5,r3k2r/p1Qp1ppp/2n1pq2/8/2B5/B1n2P2/P1P2P1P/3R1RK1 b kq - 2 15,f6f3 c7d7,786,77,98,615,master mate mateIn1 middlegame oneMove,https://lichess.org/HT2u0T3D/black#30,Owen_Defense Owen_Defense_Other_variations
3eyMb,R5k1/6pp/1p3p2/5P2/1Br5/P6P/4r1P1/7K b - - 1 34,g8f7 a8f8,731,75,99,1038,endgame mate mateIn1 oneMove,https://lichess.org/FHYf3sGN/black#68,
3f2pG,1r4nr/1ppk2pp/2bp4/Q7/4q3/2P1B3/P4PPP/RN3RK1 w - - 0 18,b1d2 e4g2,449,87,100,200,middlegame,https://lichess.org/SMN9Ckvh#35,Scotch_Game Scotch_Game_Scotch_Gambit
3f3PB,4r1k1/5p1p/1B4p1/3p4/P7/2b2Q2/5PPP/5qK1 w - - 0 26,g1f1 e8e1,399,90,100,223,endgame master mate mateIn1 oneMove,https://lichess.org/UJUVOzHq#51,
3f64k,3rr2k/2p3p1/7p/5p2/8/PQ3P2/1P3NPP/R3q1K1 w - - 4 28,a1e1 e8e1,556,86,100,310,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/REIfO0d1#55,
3f68e,r4rk1/2b2ppp/2pq1p2/p2p4/8/P1PQP3/1P1N1PPP/R4RK1 w - - 1 15,h2h3 d6h2,422,92,100,397,mate mateIn1 middlegame oneMove,https://lichess.org/FDwlnUAU#29,Benoni_Defense Benoni_Defense_Old_Benoni
3fMDT,r2r2k1/ppp1qppQ/2nb4/3bp1N1/8/2PP4/PP3PPP/R1B2RK1 b - - 3 15,g8f8 h7h8,634,90,100,665,mate mateIn1 middlegame oneMove,https://lichess.org/qrQYi1WF/black#30,Italian_Game Italian_Game_Classical_Variation
3fT7K,8/7p/3k3K/6B1/6P1/P3R2P/2q5/8 w - - 5 63,h3h4 c2g6,568,82,100,110,endgame mate mateIn1 oneMove,https://lichess.org/KSr1gjQO#125,
3fnoU,r3k2r/pb3ppp/1b6/2pqp3/1P6/P2B3P/2P2PP1/R1BQ1RK1 w kq - 0 14,c2c4 d5g2,467,92,97,534,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fzGRphQE#27,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
3g5lI,r1bqkb1r/ppp3p1/2np3p/3Qp3/2B1P3/5N1P/PPP2PP1/R1B1K2R b KQkq - 0 9,c6b4 d5f7,796,79,98,319,mate mateIn1 oneMove opening,https://lichess.org/tbbgAywM/black#18,Center_Game Center_Game_Other_variations
3g7V2,rn1b1rk1/pb1q1p2/4pBp1/1pp1P1NQ/3P4/2PB4/P4PPP/R4RK1 b - - 0 18,g6h5 d3h7,764,78,100,120,master mate mateIn1 middlegame oneMove,https://lichess.org/rgKtPYqu/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights
3g9QI,3r2k1/p5pp/5p2/2N1p3/PP6/8/1nR2PPP/R2q2K1 w - - 0 32,a1d1 d8d1,781,78,100,94,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/SqKieibI#63,
3g9Tr,3r1r1k/3nR1p1/p3Q2N/1pp5/6n1/3P4/PP4PP/4Rq1K w - - 2 25,e1f1 f8f1,554,82,98,683,mate mateIn1 middlegame oneMove,https://lichess.org/mkXCwP50#49,
3gRlB,rn3rk1/pp2bppp/2q1p3/2p1P1N1/5P1P/N1PQ4/PP4P1/2KR3R b - - 4 18,b8a6 d3h7,702,78,100,135,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/97mCriG6/black#36,Sicilian_Defense Sicilian_Defense_Alapin_Variation
3gTcZ,r3qk2/2p1np2/3pNQp1/3Pp2r/1p3P1P/4P3/PP6/2KR3R b - - 9 25,f8g8 f6g7,774,84,100,84,mate mateIn1 middlegame oneMove,https://lichess.org/BLg44UmF/black#50,
3gTlI,8/8/8/8/6p1/4Rrp1/3R4/4K1k1 w - - 6 68,e3e2 f3f1,442,94,100,217,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/zi9G2HxK#135,
3gbE4,7k/1np1q2p/1p1p1pP1/3P3Q/1pP1P3/7P/1R5K/8 b - - 0 32,e7e4 h5h7,518,85,100,315,endgame mate mateIn1 oneMove,https://lichess.org/yVaX1Z1K/black#64,
3ghO0,2r5/p2p2k1/1p1b1p1p/3P1B2/8/P4R2/1P3PPP/6K1 w - - 4 27,h2h3 c8c1,529,84,100,66,endgame mate mateIn1 oneMove,https://lichess.org/HVJ8IKpj#53,
3giHa,6k1/1b3ppp/pp1Rp3/n7/8/P3nNP1/QP2PPBP/2r3K1 w - - 1 23,g2f1 c1f1,743,92,100,65,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/qv9QI89i#45,
3gmDw,4rrk1/pp4pp/2n1p3/3p4/2pP2n1/2P2Qq1/PPB3P1/RNB2R1K w - - 2 18,f3g3 f8f1,615,81,100,460,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/ilduKjki#35,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
3gn14,r4rk1/pbp1q2p/1p1np1pQ/4n3/5PPR/2N5/PPP1B3/2KR2N1 b - - 0 18,e5f7 h6h7,786,78,100,379,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Fqsv9y8W/black#36,Indian_Defense Indian_Defense_Other_variations
3h1BF,4r1k1/6qp/b3Nr2/p2p4/8/1P6/PBP2PPP/4R1K1 w - - 0 27,e6g7 e8e1,732,78,98,358,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/SInly7Ca#53,
3h4BX,8/8/1R1Bp3/1p2Pk1p/7P/6p1/1r4P1/6K1 w - - 0 50,b6b8 b2b1,536,88,98,930,endgame mate mateIn1 oneMove,https://lichess.org/XsIowTr9#99,
3hCLA,6k1/r3p2p/3p2pB/2pP2Q1/4P3/2P2RP1/3q1PK1/1r6 b - - 5 26,d2g5 f3f8,539,80,98,439,endgame mate mateIn1 oneMove,https://lichess.org/YbncawGF/black#52,
3hRRU,2K2k2/r5rp/3pR1p1/3P4/8/8/6PP/5R2 b - - 3 40,f8g8 e6e8,696,78,97,502,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/KsG6QXCv/black#80,
3habN,5r1k/1q4pp/p2r4/1pQ1p3/8/1B1P2Nb/PPP2P1P/4RRK1 w - - 3 24,c5d6 b7g2,797,78,100,230,mate mateIn1 middlegame oneMove,https://lichess.org/E4lOknkj#47,
3hbXY,2rq1rk1/pb2bppp/1pn1pn2/3p4/3P2N1/1PP5/PBQN1PPP/1BR2RK1 b - - 7 15,f6g4 c2h7,498,88,100,235,kingsideAttack master mate mateIn1 oneMove opening,https://lichess.org/Ti00ijj8/black#30,Indian_Defense Indian_Defense_Spielmann-Indian
3hfA0,r5k1/pp3pp1/7p/3pQ3/6q1/1PP2N2/P4PR1/7K b - - 0 30,g4f3 e5g7,750,88,100,928,endgame mate mateIn1 oneMove,https://lichess.org/0Hv4ei3c/black#60,
3hhyh,2qQ2kr/pb3p1p/1p2pPp1/2p1N3/2P5/8/P4PPP/1R1R2K1 b - - 1 26,c8d8 d1d8,531,85,100,84,endgame mate mateIn1 oneMove,https://lichess.org/2Un7gtmR/black#52,
3hiOP,r3k2r/p1p2pp1/b1pb1n2/4q2p/Np2P3/1B1PB2P/PPP1QPP1/R3K2R w KQkq - 3 13,e1g1 e5h2,493,84,100,282,mate mateIn1 middlegame oneMove,https://lichess.org/m6rmoHWd#25,Russian_Game Russian_Game_Stafford_Gambit
3hnda,6k1/2p2pp1/1n3q1p/p2P4/8/3B1P2/P1K4P/3RR3 b - - 5 29,f6f3 e1e8,605,90,100,197,endgame mate mateIn1 oneMove,https://lichess.org/AneqHmjG/black#58,
3hs7E,2rq1rk1/p2n1ppp/1p2pb2/2p5/3PQ3/2PB1N2/PP3PPP/R4RK1 b - - 0 15,c5d4 e4h7,586,80,100,145,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/LNEhIWr6/black#30,Horwitz_Defense Horwitz_Defense_Other_variations
3hwXo,r5k1/pppq2pp/3b1rb1/4p1B1/8/2PB3P/PPP2P2/R2Q2RK w - - 2 18,g5f6 d7h3,691,78,98,952,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ft4k6qvZ#35,Russian_Game Russian_Game_Nimzowitsch_Attack
3i1m6,5rk1/5ppp/b2p1b2/q1pP4/2P1QPP1/PprB4/7P/1K1R2NR b - - 2 24,a5a3 e4h7,595,93,97,678,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bRxUX4o8/black#48,
3i4Wj,r2qk2r/pp2nppp/2n1p3/3p4/3P4/2NQP1P1/PP3PP1/2KR2NR b kq - 2 11,e8g8 d3h7,403,86,100,238,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ECVRnHi9/black#22,Slav_Defense Slav_Defense_Other_variations
3i8o5,4r1k1/p4p1p/5PpQ/1p6/4r3/7P/P5PK/8 b - - 6 35,e4e6 h6g7,795,80,100,226,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/5Ea8kB3b/black#70,
3iIre,3rr1k1/1p3p1p/p1bp1QpB/3qbp2/8/5N2/PP4PP/4RR1K w - - 0 24,f3e5 d5g2,507,91,98,592,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ctMhDElF#47,
3iQAg,r1b3rk/ppbn1pp1/8/3pN2q/3P4/BP1B3P/P4PP1/R2QR1K1 b - - 3 20,d7e5 d1h5,708,79,97,696,hangingPiece kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/RWMK70OY/black#40,
3ipbp,6r1/ppp2R2/8/8/8/4k3/PPP4p/2K4B w - - 4 35,f7h7 g8g1,402,90,100,92,endgame mate mateIn1 oneMove,https://lichess.org/K72NVsKf#69,
3is90,6k1/ppp2ppp/8/1q1Q4/1B6/2P5/P4PPP/4R1K1 b - - 0 23,b5d5 e1e8,645,97,100,39,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/h4rjLfbW/black#46,
3iwP9,2k3r1/pp6/2p5/4Q3/P1PP4/1P6/6rN/5R1K w - - 5 48,f1f7 g2g1,501,95,97,296,endgame master mate mateIn1 oneMove,https://lichess.org/oFRlqi3W#95,
