PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
EaJ0B,r3rk2/1pqn1ppQ/p4b2/3P4/2P5/3B4/PP4P1/4RR1K b - - 2 24,e8e1 h7h8 f8e7 f1e1 f6e5 h8a8,1801,74,97,4396,advantage intermezzo long middlegame pin,https://lichess.org/3DKiB3FL/black#48,
EaWtS,6N1/1r2kp2/p3p1p1/2RpP1P1/P4P2/5r2/8/2K5 b - - 4 37,e7f8 c5c8 f8g7 g8f6 f3f1 c1c2,1965,86,100,28,advantage endgame long,https://lichess.org/Ns1QaUYz/black#74,
Ebkuo,r3n1k1/pp4p1/4b2P/8/8/8/qPP5/2K2R1R b - - 1 26,a8d8 h6h7 g8h8 f1f8 e6g8 h7g8q,1964,75,97,964,advancedPawn doubleCheck endgame long mate mateIn3 promotion,https://lichess.org/dM1XWyLN/black#52,
EcSC5,6rk/5R2/4P1Bp/p4P2/1p3p2/4r2P/PP6/6K1 b - - 4 45,g8e8 f7h7 h8g8 f5f6 e3e6 f6f7,2345,80,97,165,advancedPawn crushing endgame long,https://lichess.org/uXMzhiQc/black#90,
EcYh2,k7/1p2n3/pRq2p2/Q4p2/2p1b3/4B3/5P2/5K2 b - - 5 36,c6d5 b6a6 b7a6 a5a6 a8b8 e3f4,1903,84,100,28,crushing endgame long sacrifice,https://lichess.org/mlzClC1O/black#72,
EdB7Y,5qk1/p2r3p/4pppR/1p1p2Q1/2p4R/6P1/1P2P1KP/8 w - - 0 34,g5g6 h7g6 h6h8 g8f7 h4h7 f8g7,2246,78,98,392,advantage endgame long,https://lichess.org/cw5jGgxG#67,
EdLRz,1Q3b1N/4r1pp/2p2n2/4n3/1P1k4/3B3q/P1P1b2P/2K1RR2 w - - 0 26,d3e2 h3a3 c1b1 d4c3 b8e5 e7e5,1895,117,100,26,advantage long middlegame,https://lichess.org/ReJRlQai#51,
EdRlh,3r2k1/pp4bp/2pq2p1/4p3/2P3P1/1P3B1P/P3QP2/4R1K1 b - - 0 23,d6d3 f3d5 d8d5 c4d5 d3e2 e1e2,1934,75,98,871,advantage endgame long,https://lichess.org/5rFroWdf/black#46,
EdWnB,5R2/kpp1P3/p6p/8/8/3r2r1/PK4P1/4R3 b - - 0 33,d3d2 b2c1 g3g2 f8a8 a7b6 e1e6,2244,77,99,157,crushing defensiveMove endgame long rookEndgame,https://lichess.org/IslhXFtZ/black#66,
EdXfZ,1k1q1r1r/2p3b1/BpPp3p/4n1p1/1P2Pp2/N1Pn4/P2B2P1/1K2RQ1R b - - 2 27,d3e1 f1b5 d8e8 a6b7 e8c6 b7c6,2453,91,100,26,advantage long middlegame quietMove,https://lichess.org/0FIxM2Fe/black#54,
EdnjC,8/B4kbp/2p3p1/3p1p2/3P4/1P1Q1P1P/P5P1/4q1K1 w - - 1 33,g1h2 g7h6 a7b8 h6e3 d3e3 e1e3,2038,79,100,46,crushing endgame long quietMove,https://lichess.org/jWvOrWEN#65,
EdvyK,8/1q6/8/1P5p/4k1p1/6P1/5P1P/1R4K1 b - - 5 58,e4f3 b1e1 b7a7 e1e3 a7e3 f2e3,2250,76,98,159,crushing endgame long queenRookEndgame quietMove,https://lichess.org/tNJYHlLw/black#116,
Edx6o,r3nk2/3R3R/2n3pP/1pp5/5K2/5P2/p4P2/8 b - - 3 37,a2a1q h7f7 f8g8 h6h7 g8h8 f7f8,1892,75,98,1102,advancedPawn endgame exposedKing long mate mateIn3,https://lichess.org/vlq3Lru1/black#74,
Ee8Vp,6k1/p1p2np1/2p5/8/3PP1Q1/5RK1/8/4q3 w - - 10 36,g3f4 g7g5 f4f5 f7h6 f5g5 h6g4,2092,76,97,394,crushing endgame fork long,https://lichess.org/E3dQPHpl#71,
EeAGv,3r2k1/1pp1q1p1/p4B1p/8/1P2P3/1P1B1rP1/7P/Q2R2K1 b - - 0 27,e7f6 a1f6 f3f6 d3c4 g8f8 d1d8,1975,74,98,256,advantage discoveredAttack endgame long,https://lichess.org/SCgyQavM/black#54,
Ef0iM,5k2/8/4P3/3B2K1/2r5/1p6/6R1/1b6 b - - 2 59,c4c5 g5f6 c5d5 e6e7 f8e8 g2g8,2076,146,100,14,advancedPawn crushing endgame exposedKing long sacrifice,https://lichess.org/q9fcuLLT/black#118,
Ef8iU,1rr5/5p2/pp4p1/2pP3p/P1PpPR1P/7k/4B3/4K3 b - - 1 34,c8e8 e1f2 h3h2 e2f1 e8e4 f4e4,2136,77,100,65,crushing endgame long quietMove,https://lichess.org/qmvUgba7/black#68,
Ef9fv,4rr2/1bq4k/pp1bN1p1/7p/5pQ1/2P4P/PP3PP1/2BR1RK1 b - - 0 24,h5g4 e6c7 d6c7 d1d7 h7g8 d7c7,1828,265,100,9,equality fork long middlegame,https://lichess.org/OhDq1P8F/black#48,
EfVHd,7Q/2p2k1p/4pp2/1r6/3r4/2q3P1/7P/5R1K b - - 1 33,c3d3 h8f6 f7e8 f6e6 e8d8 f1f8,2288,77,97,1356,deflection endgame long mate mateIn3,https://lichess.org/454PNHKv/black#66,
EfaH9,r4k2/p3q1rp/4Pb2/5N1Q/2pp2P1/P2P1b2/1P5P/R3R1K1 b - - 1 36,g7g4 g1f2 g4g2 f2f3 g2g5 h5h6,2085,196,100,12,defensiveMove equality long middlegame,https://lichess.org/Ax2Qvog6/black#72,
EfbCJ,3r2k1/pp1r2pp/1n1P4/5p2/1P6/P5P1/5PBP/2RR2K1 w - - 3 26,c1c7 d7c7 g2d5 c7f7 d5f7 g8f7,2232,89,100,28,advantage endgame long,https://lichess.org/0pxPfpRF#51,
EfwcA,kr6/5b2/5P2/6P1/5K2/8/p7/R7 b - - 0 53,b8b1 g5g6 b1a1 g6f7 a1f1 f4g5,2136,139,100,26,advancedPawn defensiveMove endgame equality long sacrifice,https://lichess.org/dusm7RXs/black#106,
Efxpt,rn1q3r/pQ2k1pp/4b3/2p1N3/4n3/B7/P4PPP/RN2b1K1 b - - 0 14,b8d7 e5c6 e7d6 c6d8 e1f2 g1h1,2103,103,100,64,equality fork long middlegame,https://lichess.org/vKWUF3jh/black#28,
Eg6OM,6k1/7P/5PK1/8/8/8/5P2/7r b - - 0 62,g8h8 f6f7 h1h6 g6g5 h6g6 g5f5,2131,77,98,198,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/himWqkmY/black#124,
EgDLe,5rk1/pR3ppp/6q1/3Qp3/8/P3P3/1P2r1B1/5RK1 w - - 0 25,d5f7 g6f7 f1f7 e2g2 g1g2 f8f7,1857,284,100,8,equality exposedKing long middlegame,https://lichess.org/Ra3iHhm9#49,
EgFE1,3b4/6k1/1p1p2b1/pPpPp1Pn/P1P1PpBB/8/5NK1/8 b - - 10 62,g7f7 g4h5 g6h5 g5g6 f7g6 h4d8,2088,75,99,381,crushing discoveredAttack endgame exposedKing long,https://lichess.org/SYcwKuNV/black#124,
EgH7T,3r4/p4p2/1p2k1p1/2p1P3/4PPP1/8/PP2K3/2R5 w - - 0 29,c1d1 d8d1 e2d1 g6g5 f4f5 e6e5,2042,76,97,527,crushing endgame long rookEndgame,https://lichess.org/LOeI3zm8#57,
EgICL,8/8/8/3nk3/5Np1/6P1/6K1/8 w - - 0 44,f4d5 e5d5 g2f2 d5d4 f2e2 d4e4,1987,75,98,242,crushing defensiveMove endgame long zugzwang,https://lichess.org/JaFJaxuy#87,
EgLaD,r4rk1/ppp2qpp/3bbn2/3p2B1/3P4/2NB4/PPP2PPP/R2QR1K1 w - - 3 13,c3b5 d6h2 g1h2 f6g4 d1g4 e6g4,1969,189,100,4,advantage attraction kingsideAttack long master middlegame sacrifice,https://lichess.org/gBr5hoGM#25,Englund_Gambit Englund_Gambit_Soller_Gambit_Deferred
EgNnE,r1bq1r1k/ppp3pp/1b1p4/7Q/4P3/2P2PB1/PnBN2PP/R4K1R b - - 1 17,c8d7 e4e5 d7b5 c3c4 g7g6 c2g6,1827,75,97,4910,crushing defensiveMove long middlegame pin,https://lichess.org/Td3YeP38/black#34,Scotch_Game Scotch_Game_Other_variations
EgjMQ,8/1R6/4r1k1/1p4p1/7p/1P3PK1/1P6/8 w - - 0 47,g3g4 e6f6 b7b5 f6f4 g4h3 f4f3,2003,74,100,136,crushing deflection endgame long rookEndgame,https://lichess.org/Ymf8gfOe#93,
EgwN3,2r3k1/2rqnpb1/3p2p1/p1nPp1Pp/1pR1P2P/4BP2/PP1QNN2/1KR5 w - - 6 24,e2g3 c5e4 f3e4 c7c4 c1c4 c8c4,1849,75,98,121,advantage discoveredAttack long middlegame,https://lichess.org/VP5sXY2c#47,
EhcZQ,1b3r2/6k1/1P1PB2p/3Rp3/6K1/3Q1pP1/5PqP/8 w - - 6 46,d6d7 f8f4 g4h5 g2h2 e6h3 h2h3,2153,76,98,476,endgame long mate mateIn3 pin,https://lichess.org/FSTq8mAh#91,
Ei1rE,4R3/6pk/p2r4/1pp2P2/6P1/8/PP2K3/8 b - - 0 38,h7h6 e8e6 d6e6 f5e6 h6g6 g4g5,2072,74,97,3013,advantage defensiveMove endgame long rookEndgame,https://lichess.org/6pEOsIxz/black#76,
Ei4OH,r3r1k1/ppB2ppp/3P4/8/1n2b3/5P2/PPPK2PP/R3R3 b - - 0 17,b4c2 e1e4 e8e4 f3e4 c2a1 d6d7,2203,76,97,1684,advancedPawn advantage long middlegame sacrifice,https://lichess.org/iVrL189V/black#34,Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit
EiLXg,1rr3k1/p4p2/2q4p/6p1/2P3P1/4B1KP/P1Q2P2/3R4 b - - 4 37,c6c4 d1d8 g8g7 c2c4 c8c4 d8b8,1971,75,97,1246,advantage endgame intermezzo long,https://lichess.org/IbElQ5yV/black#74,
EiM9t,4r1k1/5ppp/6n1/B1Q2p2/4rP2/3RP2P/4q1PK/3R4 b - - 2 33,e4e3 d3e3 e2e3 c5e3 e8e3 d1d8,1970,75,97,458,advantage long middlegame,https://lichess.org/OGi34vcU/black#66,
EihOC,r1k2b1r/p3n1pp/1p1R1p2/1N6/5P2/8/P5PP/2R3K1 b - - 2 23,c8b7 d6d7 b7a6 b5c7 a6a5 c7a8,1870,75,100,81,advantage fork long middlegame,https://lichess.org/sLJWqnkp/black#46,
EijzO,1r1k3r/5R2/6p1/nq1pP1P1/pp1P2p1/4B2p/PP3Q1P/6K1 b - - 1 38,b5e8 f2f6 d8c8 f7e7 e8e7 f6e7,2266,76,97,233,advantage long middlegame,https://lichess.org/I8j8FL7R/black#76,
EiywZ,6kr/3qr1b1/1p1p2Q1/1N1P3p/1BP1n3/1P4P1/P5KP/R4R2 w - - 1 28,f1f4 h8h6 g6f5 d7f5 f4f5 g7a1,1805,75,100,96,advantage long middlegame,https://lichess.org/F7BgbdYg#55,
Ej4gS,r3r1k1/5ppp/b1N1p3/1q1nP3/3P4/PR6/2Q2P1P/4K1R1 b - - 2 26,b5a4 g1g7 g8g7 b3g3 g7f8 c2a4,1828,74,97,120,advantage attraction discoveredAttack long middlegame sacrifice,https://lichess.org/DggWYT8Y/black#52,
EjC8C,1r1r2k1/p3pp1p/7B/q1pPbR2/2Q5/2P5/P5PP/R5K1 b - - 0 20,e5c3 c4g4 g8h8 f5f7 c3d4 g1h1,2211,74,97,356,crushing defensiveMove deflection long middlegame,https://lichess.org/LPZNoZ1H/black#40,
EjUdE,1B6/8/3p3K/P2P1k2/2n1p3/8/8/8 w - - 0 43,h6g7 e4e3 b8a7 e3e2 a7f2 c4a5,2087,75,97,1823,advancedPawn crushing endgame long,https://lichess.org/M85Z9S0M#85,
EjwBU,3r1rk1/4pp2/p2P1bnp/qpp3p1/2P1R1P1/1P4BP/P4QBK/4R3 b - - 2 30,f6d4 e4d4 c5d4 d6e7 g6e7 e1e7,1907,79,97,174,advancedPawn advantage fork long middlegame,https://lichess.org/grmkjAH6/black#60,
EjwpK,3r3k/4q1r1/1R5p/p4p2/P4P2/4p1P1/1Q5P/4R2K w - - 0 42,e1e2 e7e4 h1g1 d8d1 e2e1 d1e1,1847,75,97,14585,endgame long mate mateIn3,https://lichess.org/GqT0vcBL#83,
Ek1RU,1r1r2k1/1p3p1p/3p2p1/pNp3qn/P1P1P3/2QP3P/1P3PP1/R4RK1 w - - 1 24,c3c1 h5f4 g2g3 f4e2 g1g2 e2c1,1881,76,100,51,advantage fork long middlegame,https://lichess.org/mupDli3t#47,
Ek5SD,R1k3r1/2b1np2/7p/1p2pP2/1Pn1N2P/2Pr4/7K/1N3RB1 b - - 1 32,c8b7 a8g8 e7g8 e4c5 b7c6 c5d3,1979,74,98,659,advantage exposedKing fork long middlegame,https://lichess.org/kAdHj6KE/black#64,
Ek7Xp,5rk1/1p3ppp/p3b3/3p4/3P1N1Q/8/Pqr3PP/1R3RK1 b - - 3 22,b2a2 f4e6 c2g2 g1h1 g2g6 e6f4,1948,213,100,13,equality long middlegame,https://lichess.org/85fFDMEW/black#44,
EkBWe,8/r4p2/1k2p1p1/P2rP2p/R1K2P1P/8/R4P2/8 b - - 0 38,d5a5 a4a5 a7a5 a2a5 b6a5 c4c5,1875,76,100,69,crushing defensiveMove endgame long master rookEndgame,https://lichess.org/Aw0pdfT2/black#76,
EkDHW,2k5/4nRb1/1pp3p1/2p4p/1pP1P3/3rB2P/qP1Q2P1/1NKR4 w - - 0 22,d2c2 g7b2 c2b2 d3d1 c1d1 a2b2,1844,77,100,59,advantage deflection long middlegame queensideAttack,https://lichess.org/g41kbSXQ#43,
EkFoW,8/1p4k1/p1p3bp/3p4/5PP1/P1P1rB2/1P4K1/7R w - - 2 31,g2g3 e3f3 g3f3 g6e4 f3f2 e4h1,1956,76,98,790,advantage attraction endgame long sacrifice skewer,https://lichess.org/RygaU17S#61,
EkQHA,r3B1k1/p1p2ppp/8/2bN1b2/5B2/6P1/PqP1Qn1P/R4R1K w - - 0 19,f1f2 b2a1 h1g2 c5f2 d5e7 g8f8,1982,75,97,539,advantage hangingPiece intermezzo long middlegame,https://lichess.org/LzxerGtu#37,
EkfDj,1Q3bk1/5p1p/3B2pq/P7/3Np3/2rnP2P/5PP1/3R3K w - - 5 31,b8e8 d3f2 h1g1 f2d1 d4c6 c3c6,2007,109,100,14,advantage fork long middlegame,https://lichess.org/c4qpa5Ep#61,
EksRs,2rk1b2/pp2n1p1/6r1/q2p4/3BQ3/2N5/P4PPP/2R1R1K1 w - - 0 21,c3d5 c8c1 e1c1 a5d5 e4d5 e7d5,1981,75,100,222,advantage intermezzo long middlegame,https://lichess.org/293TmzGV#41,
Ekt70,8/8/4Ppkp/3n4/4K1P1/6N1/8/8 b - - 17 51,d5c3 e4d4 c3b5 d4c5 b5c7 e6e7,2116,118,100,13,advancedPawn crushing defensiveMove endgame knightEndgame long,https://lichess.org/LmWT6NXu/black#102,
ElTMD,2k5/8/p5pb/3p4/2pP4/P1P3Q1/KPq1rr2/1R5R w - - 8 38,h1h6 c2b3 a2a1 b3a3 b2a3 e2a2,1983,76,97,1056,deflection endgame long mate mateIn3 sacrifice,https://lichess.org/aZ2J6rK9#75,
Em0Aq,5b2/1p6/pN1p1k2/7p/2P1KP2/1P6/P7/8 b - - 3 37,h5h4 b6d7 f6e7 d7f8 h4h3 e4f3,1919,75,99,541,crushing defensiveMove endgame fork long,https://lichess.org/gZQj3VNt/black#74,
EnEc3,1r3b2/1PQ5/6pk/1P1BR1p1/4P3/6P1/2P2q1P/7K w - - 3 36,d5c4 f2f3 h1g1 f3d1 g1g2 f8d6,2546,88,99,120,advantage endgame long,https://lichess.org/Wzyhza0l#71,
EnRZu,r3k1r1/p1qpnp1Q/1p2pBB1/4P3/8/1P3b2/P1P2P1P/R3K1R1 b Qq - 0 18,g8g6 h7h8 e7g8 h8g8 g6g8 g1g8,1959,75,100,98,long mate mateIn3 middlegame xRayAttack,https://lichess.org/5IFRJ6mC/black#36,Owen_Defense Owen_Defense_Other_variations
EnUEN,1r6/2k5/1P1R4/2K1p1pp/3p2P1/5P1P/2n5/8 b - - 0 51,c7b7 d6d7 b7c8 d7c7 c8d8 g4h5,2437,77,97,161,crushing endgame exposedKing long,https://lichess.org/b3vkL0QX/black#102,
EncOy,8/2R4B/6P1/8/3kr1K1/1pp5/7P/8 w - - 3 47,g4g5 b3b2 g6g7 b2b1q c7c4 d4c4,1881,213,100,10,advancedPawn endgame equality long promotion,https://lichess.org/zFqeFODv#93,
Ene8y,8/6p1/8/6pB/5P1P/3p4/2n2K2/2k5 w - - 0 50,h4g5 d3d2 f4f5 c2d4 f5f6 g7g6,2429,77,100,117,advancedPawn crushing endgame long zugzwang,https://lichess.org/0DeOZT9l#99,
Enjoh,2r5/p7/2P5/PP6/8/8/2K4k/8 b - - 1 57,h2g3 c2d3 g3f4 d3d4 f4f5 d4c5,2380,102,100,30,crushing defensiveMove endgame long rookEndgame,https://lichess.org/EB6ZGAEv/black#114,
Eo6aA,4b3/7k/3p1q1b/2pPp2p/1pP1P1pP/pP4P1/P3Q1BK/6N1 w - - 1 37,e2f1 f6f1 g2f1 e8a4 f1d3 a4b3,2546,77,98,414,crushing endgame long,https://lichess.org/9nrtzyuf#73,
EoOMp,8/p4R1p/2p5/3k2P1/2b5/3p2K1/P7/8 w - - 0 40,g3f2 d5d4 f7h7 d3d2 h7d7 d4c3,2089,107,100,27,advancedPawn advantage defensiveMove endgame long,https://lichess.org/2p3zXgOV#79,
EoRlt,6k1/6p1/3r1q1p/p3n3/Pp1p4/1P2R3/3Q1PPP/5RK1 w - - 0 26,e3e4 e5f3 g2f3 f6f3 h2h3 f3e4,2196,86,100,30,advantage endgame long sacrifice,https://lichess.org/NJvDMQpU#51,
EoWUU,3B4/8/2p3p1/1p1pP2b/1P1P2kP/4Kp2/5P2/8 b - - 3 52,g4h3 d8g5 h3g2 e5e6 h5g4 e6e7,2394,79,98,105,advancedPawn bishopEndgame crushing endgame long quietMove,https://lichess.org/AiPe9EaA/black#104,
EonZF,8/8/8/3k1PNp/p6P/P2KP1r1/8/8 b - - 4 42,d5e5 f5f6 g3g2 f6f7 g2f2 d3c4,2340,90,100,37,advancedPawn advantage defensiveMove endgame long,https://lichess.org/0ZKsRMCn/black#84,
EpICd,2q5/2P2kp1/p7/P3p1b1/4B2p/5PpP/3r2P1/2R1Q2K w - - 0 39,e1f1 c8h3 g2h3 d2h2 h1g1 g5e3,2057,75,98,1528,crushing endgame long sacrifice,https://lichess.org/Mb33GkjB#77,
EpQrp,3r2k1/5p2/2qn1Pp1/R3Q2p/1p3P2/1K2R3/1PP5/8 w - - 1 47,e5c5 d6b7 c5c6 b7a5 b3b4 a5c6,1949,150,100,27,advantage endgame exposedKing fork long sacrifice,https://lichess.org/rt68yTHV#93,
Epp3d,3r3B/p2k3Q/1p2p3/3n4/8/P3Pq2/3P1P1P/R3K2b b Q - 4 26,d7c6 a1c1 c6d6 d2d4 d8h8 h7h8,2175,76,100,87,advantage long middlegame quietMove,https://lichess.org/nmt5I4TT/black#52,
EqhXi,5b1r/4kpp1/p1Q1p3/2p1P3/2Pq1P2/P2P1BPP/3K4/8 b - - 0 28,h8h3 c6c7 d4d7 c7c5 e7e8 c5b6,2013,172,100,7,advantage deflection endgame long,https://lichess.org/UGV1J8O1/black#56,
Er54g,2kr4/Qpp1qp2/2b1p3/7p/8/2BPnN1P/PPP3r1/2KR1R2 b - - 3 23,e3d1 f3e5 e7g5 c1d1 g2d2 c3d2,2173,102,100,30,advantage intermezzo long middlegame,https://lichess.org/v7KegSfW/black#46,
ErFTW,r1b2rk1/2q2pp1/p2p1b1p/1p1P3Q/3p1BP1/P2P3P/BPP5/4RRK1 w - - 3 19,f4h6 g7g6 h6f8 g6h5 f1f6 g8f8,1874,76,97,3742,crushing long middlegame trappedPiece,https://lichess.org/0qOLXroo#37,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack
ErJiT,r3k2r/ppp2pp1/3b1q1p/4nb2/8/2N2N2/PPP1QBPP/2KR3R w kq - 0 16,f3e5 f6e5 e2e5 d6e5 h1e1 f7f6,2407,152,100,30,defensiveMove equality long middlegame,https://lichess.org/QfeteOA9#31,
ErN3N,r1b2rk1/ppq1bppp/4p3/2ppn2Q/8/1P1BP1R1/PBPP2PP/RN4K1 b - - 1 12,e5g6 g3h3 h7h6 b2g7 g8g7 h5h6,2355,79,98,224,advantage attraction kingsideAttack long middlegame quietMove,https://lichess.org/dV8uBbyZ/black#24,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations
ErNPc,6k1/5p1p/1p1Q2p1/2nPp2P/2P1P1B1/6P1/5PK1/4q3 w - - 0 43,h5h6 e1f2 g2f2 c5e4 f2e3 e4d6,2063,85,100,34,advantage attraction endgame fork long sacrifice,https://lichess.org/zryIIR3q#85,
ErULs,2r2rk1/5ppp/Np6/p2PpR2/4P3/PQ1Bq3/1PP3PP/1K1b4 b - - 5 23,e3g1 f5f1 d1c2 b3c2 c8c2 f1g1,1846,358,100,2,equality long middlegame,https://lichess.org/1VW9VXDp/black#46,
ErZRq,5b1r/2p3pp/Rkr5/4p3/8/1PP1p3/1P2KP1P/R7 b - - 5 25,b6c5 b3b4 c5d5 a1d1 d5e6 a6c6,2037,74,97,1602,advantage deflection endgame long,https://lichess.org/hD7FQcPl/black#50,
ErpDz,r4r1k/ppp2B1p/3p3q/4p2N/4P3/3P1Q1P/PPP4K/6R1 w - - 5 24,g1g7 h6g7 h5g7 h8g7 f3g4 g7f7,2447,134,100,31,equality long middlegame,https://lichess.org/D93eYRyr#47,
ErqPZ,r1b2rk1/ppq2ppp/2n2B2/3N4/3N4/8/PPPRBPPP/2K4R b - - 0 13,c7d6 d4c6 g8h8 f6e7 d6c6 e7f8,2211,75,97,393,advantage fork interference long middlegame,https://lichess.org/mN4a6kIn/black#26,French_Defense French_Defense_Exchange_Variation
Erv0A,r2qkb1r/pbp1p3/1pn2n2/6P1/2BP2p1/1NP1p3/PP5P/RN1Q1RK1 b kq - 0 14,f6e4 c4f7 e8d7 d1g4 e7e6 g4e6,1849,75,97,5048,fork long mate mateIn3 middlegame,https://lichess.org/jPBXVw3M/black#28,Nimzowitsch_Defense Nimzowitsch_Defense_Scandinavian_Variation
Es2w6,1r4k1/5ppp/B1Q1p3/3n2q1/8/P1P5/2b2PPP/R4RK1 w - - 1 24,c3c4 c2e4 g2g3 d5c3 c6e4 c3e4,1881,89,100,29,advantage long middlegame quietMove,https://lichess.org/mcspYTWS#47,
EsDql,8/2p5/3pQ1qk/1p1Pp3/p3Pp1p/P4P2/1PP2P2/5K2 w - - 4 39,e6g4 g6g4 f3g4 f4f3 f1g1 h6g5,2110,75,97,1159,crushing endgame long queenEndgame,https://lichess.org/6vPHPoK0#77,
Esiq8,1K6/5p2/4p2k/4P3/5P1p/3N4/8/8 w - - 0 44,d3f2 h6g6 b8c7 g6f5 c7d6 f5f4,1912,75,97,1437,advantage endgame knightEndgame long,https://lichess.org/Pzm2LnsK#87,
EskWX,6k1/p4pbp/1p1P2p1/2q1p3/3nQ1P1/P6P/2B2P2/2B3K1 b - - 0 27,d4c2 e4a8 g7f8 d6d7 c2d4 c1e3,2062,187,100,8,advancedPawn advantage endgame long,https://lichess.org/EbUKNgx8/black#54,
Esurx,r2bkr2/7R/3p1p2/1p2p3/5n2/P1P1R3/BP2bP2/K7 b q - 1 36,f8f7 a2f7 e8f8 e3g3 e2d3 g3g8,1851,75,97,905,advantage attackingF2F7 long middlegame quietMove,https://lichess.org/DX0bbdMR/black#72,
EtEvC,1Q6/6R1/5p2/8/P4kp1/1KP2r2/8/4q3 b - - 1 49,e1e5 b8b4 f4e3 g7e7 e5e7 b4e7,1999,79,98,78,crushing endgame long pin,https://lichess.org/g7aWJQ6T/black#98,
EtHMY,r4rk1/4p1b1/bn2P1p1/2qp2N1/2pN1Pn1/4BR2/PPQ3PP/R5K1 b - - 1 22,g4e3 c2g6 f8f6 g6f7 f6f7 e6f7,2387,78,97,87,advancedPawn advantage exposedKing kingsideAttack long middlegame pin sacrifice,https://lichess.org/9E8kBQE5/black#44,
EtfA6,2r3k1/p1q2b1p/5Q1P/3p2p1/8/1P6/P1P2PP1/1KR5 b - - 12 38,g8f8 f6g7 f8e7 c1e1 e7d6 g7f6,2003,93,100,28,advantage endgame exposedKing long,https://lichess.org/5urXnlsJ/black#76,
Eu4aJ,7k/Q6p/2Nq2p1/8/1r1p4/7B/P4b2/5RK1 w - - 0 33,g1f2 d6h2 f2f3 h2h3 f3e4 h3f1,2666,89,99,84,crushing endgame exposedKing fork long,https://lichess.org/iIMS3jXI#65,
EuDcf,r3r1k1/ppp5/6Pp/3P1b2/4B2q/2P4P/P1PNQ3/R3K2R w KQ - 5 23,e2f2 e8e4 d2e4 h4e4 f2e2 e4h1,1884,107,100,15,advantage exposedKing fork long master middlegame pin,https://lichess.org/m8v5nbVP#45,
EulM2,4r1k1/1p3ppp/1q1B4/pN1P4/2P3Pb/P3R2P/1Pb5/R2Q2K1 w - - 1 31,g1h2 e8e3 d1c2 e3f3 h2h1 b6e3,1845,358,100,3,clearance equality long middlegame,https://lichess.org/SuCmvW9V#61,
EvNfp,rnbk2nr/pp1p2Q1/2p4p/2b5/2BPq3/4B3/PPP2PPP/R3K2R b KQ - 1 13,c5d4 g7d4 e4d4 e3d4 h8h7 c4g8,1961,74,97,820,advantage long middlegame,https://lichess.org/IRHLMVVE/black#26,Vienna_Game Vienna_Game_Anderssen_Defense
EvRyz,8/1R1P4/8/1pk1K1p1/2pn4/2r4P/5P2/8 b - - 0 43,c3f3 b7c7 d4c6 c7c6 c5c6 d7d8q,1816,81,100,62,advancedPawn advantage endgame long promotion,https://lichess.org/5uQVtU7V/black#86,
Evg7Z,4r1k1/1p2b1pp/p2qb2r/3p4/2pN4/2P3P1/PPB1Q2P/R3R2K b - - 0 23,d6g3 e2e6 h6e6 h2g3 e6e1 a1e1,2036,75,99,383,advantage long middlegame,https://lichess.org/9dvKGe0a/black#46,
Evqlh,5rk1/1pq4p/2b1pBpQ/p1p1P1N1/P1Pn4/3R4/5rPP/4R2K b - - 6 31,d4f5 h6f8 g8f8 g5e6 f8f7 e6c7,1943,179,100,9,advantage attraction fork long middlegame sacrifice,https://lichess.org/Xp2tvjA1/black#62,
Evvkr,8/3r4/R3kp1p/6pP/4KPP1/8/8/8 b - - 8 51,d7d6 a6d6 e6d6 f4g5 f6g5 e4f5,1988,76,100,171,crushing endgame long rookEndgame,https://lichess.org/Mc5KMw6a/black#102,
Evzf3,r1b1k2r/pp2nppp/2n1p3/3pP3/3N4/P7/1qPQNPPP/2R1KB1R b Kkq - 0 11,b2a3 d4b5 a3c5 b5c7 e8d8 c7a8,2126,131,100,40,equality fork long opening,https://lichess.org/aMmWnosd/black#22,
Ew4ZX,6k1/6p1/4Pp2/5P1p/R2pK3/7r/8/8 b - - 3 46,h3h4 e4d5 h4f4 a4a8 g8h7 e6e7,2163,93,100,40,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/qm7efwpY/black#92,
EwTUH,5r1k/4P1p1/p6p/3Q4/3P3P/4q3/6PK/5R2 b - - 2 33,f8f1 d5e5 e3f4 e5f4 f1f4 e7e8q,2222,76,97,144,advancedPawn crushing endgame long promotion,https://lichess.org/IBY6ZFhv/black#66,
EwWKY,2r3k1/p1q4p/6pP/1b1p1n2/1p1P1NR1/1Q2P3/PP2Br2/1K5R b - - 9 28,f5e3 b3e3 c7c2 b1a1 f2e2 f4e2,1956,228,100,20,advantage hangingPiece long master middlegame trappedPiece,https://lichess.org/RtNbpIXD/black#56,
Ewhik,8/1p6/3k4/pP1p4/3P1KP1/8/7P/8 w - - 0 42,g4g5 a5a4 g5g6 d6e7 f4g5 e7f8,2358,76,97,101,endgame,https://lichess.org/cYJMCIaj#83,
