PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
19vjj,8/k7/8/2pQ4/p4q2/7P/2P3PK/8 w - - 0 54,h2g1 f4d4 d5d4 c5d4,1515,219,100,4,crushing endgame master queenEndgame short,https://lichess.org/RFzZhmUx#107,
19wLz,2QN1bk1/p1p4p/3p1rqr/1PpPp3/4Pp2/2N4P/P4PP1/2R1R1K1 w - - 17 30,d8e6 f4f3 e6g5 g6g5,1614,500,100,1,equality middlegame short,https://lichess.org/9jyjcZpc#59,
19xYT,6R1/5p1p/r4r2/p5k1/6P1/PP3RK1/8/8 b - - 1 47,f6g6 f3f5 g5h6 f5h5,1282,75,100,305,endgame mate mateIn2 rookEndgame short,https://lichess.org/XR1FOY4J/black#94,
19xwC,1r1b4/8/3N1p2/2p1p3/prPpP2k/5P2/1PKN4/1R6 b - - 2 41,d8e7 d6f5 h4h3 f5e7,1300,233,100,16,endgame equality fork short,https://lichess.org/eYiAJp1h/black#82,
1A058,5rk1/6pp/p2q2p1/1ppP4/2P2b2/1P3Q1P/PB4P1/5RK1 w - - 6 27,f3c3 f4h2 g1h1 f8f1,999,75,99,1094,deflection discoveredAttack endgame kingsideAttack mate mateIn2 short,https://lichess.org/kunRVouB#53,
1A0Qj,r1k4r/ppp3pp/2qbb3/4p1Q1/8/3P4/PPP2PPP/RNB2RK1 w - - 3 14,g5g7 h8g8 g7g8 e6g8,1331,75,100,1437,advantage middlegame short,https://lichess.org/DsP5WjRy#27,Italian_Game Italian_Game_Two_Knights_Defense
1A0UC,2r1r1k1/p1q4p/1p2bQp1/8/2P5/3Bb3/PB4PP/7K b - - 0 27,c7e7 f6h8 g8f7 h8g7,1213,76,97,1650,mate mateIn2 middlegame short,https://lichess.org/91tgELtD/black#54,
1A0zK,4r1k1/1p5p/6p1/3P4/2P2p2/1P6/PBBp1PPP/4rRK1 w - - 3 31,b2c3 e1f1 g1f1 e8e1,1167,75,100,491,attraction endgame mate mateIn2 short,https://lichess.org/fkuQ2jgE#61,
1A4R0,5qnk/1p2br1p/p2p3P/8/3pPN2/8/PPP3Q1/2KN2R1 b - - 1 28,f7f6 g2g7 f8g7 h6g7,1443,74,97,5420,advancedPawn kingsideAttack mate mateIn2 middlegame short,https://lichess.org/0DL6C8hd/black#56,
1A6JA,r2r2k1/pb2qppp/1p2pn2/8/7Q/3BRN2/P1P2PPP/3R2K1 b - - 5 17,f6d5 h4h7 g8f8 h7h8,1053,78,97,4877,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/EUuwi4SE/black#34,French_Defense French_Defense_Classical_Variation
1A7vc,2rr4/pk3ppp/3B4/bB6/PP6/3R4/5P1P/5K2 b - - 0 36,a5b4 d6b4 d8d3 b5d3,1499,351,100,12,endgame equality hangingPiece short,https://lichess.org/OD0Q2Cq6/black#72,
1A8vg,4rrk1/pbq1bppp/1p2p3/3pP1B1/3Pn3/2PB4/PP1NQ1PP/R3R1K1 w - - 1 15,d2e4 d5e4 d3e4 e7g5,1556,74,100,243,advantage capturingDefender middlegame short,https://lichess.org/CaTNEmqx#29,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
1A9Q0,6k1/1pr1pp1p/3b2pq/PQ6/2B5/6P1/1P3P1P/4R1K1 b - - 1 24,g8f8 b5d5 c7c4 d5c4,1732,74,98,1994,advantage endgame master short,https://lichess.org/HM93kho5/black#48,
1AArs,8/2r3pp/4k3/1P3R2/4p3/6P1/5P1P/6K1 w - - 1 34,b5b6 c7c1 g1g2 e6f5,1577,76,100,83,crushing endgame rookEndgame short,https://lichess.org/NEfi0uSp#67,
1ABgf,7k/2R4p/5b1B/8/8/7P/P4PP1/1r4K1 w - - 1 35,g1h2 f6e5 g2g3 e5c7,905,76,97,3203,advantage endgame fork short,https://lichess.org/IOrCqSc7#69,
1ADlA,2rq1rk1/pbpn1pbp/1p2pnp1/8/2PPN3/2N3P1/PPQ2PBP/R1BR2K1 b - - 0 12,d8e7 e4f6 d7f6 g2b7,1173,75,97,2773,advantage discoveredAttack middlegame short,https://lichess.org/KNmXes3c/black#24,Neo-Grunfeld_Defense Neo-Grunfeld_Defense_Classical_Variation
1AEQc,r3k2r/pppqbppp/2n1p3/8/Q2PBPb1/2P1PNP1/PP5P/R1B1K2R w KQkq - 3 12,f3e5 c6e5 a4d7 e5d7,1321,75,100,208,advantage middlegame short,https://lichess.org/WrnPsT1a#23,Queens_Pawn_Game Queens_Pawn_Game_Stonewall_Attack
1AEap,1k3b2/p7/8/2p1NPp1/8/P1n2Pp1/2B3P1/6K1 b - - 2 41,c5c4 e5d7 b8c8 d7f8,980,83,100,82,advantage endgame fork short,https://lichess.org/j4KUH9KB/black#82,
1AEzz,r3kb1r/1pq1pp1p/p5p1/2pPn2Q/2P1P2P/2N5/PP6/R1B1KB1R w KQkq - 0 16,h5g5 e5f3 e1e2 f3g5,1074,78,100,348,advantage fork middlegame short,https://lichess.org/qZDtUTRf#31,Slav_Defense Slav_Defense_Chebanenko_Variation
1AIUv,4r1k1/1pq1np1N/p3r1pQ/2pbp3/P7/2PP3R/1P3PPP/R5K1 b - - 4 22,e7f5 h7f6 e6f6 h6h8,1094,75,97,5825,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/gN0Je8EQ/black#44,
1AJ1Q,r4rk1/ppp2ppp/2nb4/8/6n1/2B1PN1q/PPP1BP2/RN1QR1K1 w - - 2 13,e2f1 d6h2 f3h2 h3h2,1210,89,100,50,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ih8s0oMq#25,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit
1ALjW,8/8/5r1p/5P2/3k1K2/7R/8/8 b - - 0 61,d4d5 h3d3 d5c6 f4e5,1455,74,100,467,advantage endgame rookEndgame short,https://lichess.org/EpcSSwwH/black#122,
1AM0q,4r1k1/2Q2pp1/1p4q1/3PP3/8/4B2p/PP4P1/5RK1 w - - 0 28,g2g3 g6g3 g1h1 g3g2,1004,77,99,770,endgame fork mate mateIn2 short,https://lichess.org/IOhiIZXm#55,
1AM1a,6rk/1pp4p/p4p1r/3P2n1/8/2P2QP1/PP3P2/R4NK1 w - - 0 25,f3f4 g5h3 g1g2 h3f4,945,78,97,1230,crushing endgame fork pin short,https://lichess.org/EkgyYWcU#49,
1AMw3,rn3rk1/5pp1/2pp2np/p7/Pb1PPP2/1B2BQNq/5P1P/2R2RK1 w - - 5 20,f3h5 g6h4 h5h4 h3h4,1730,75,99,422,advantage middlegame quietMove short,https://lichess.org/gmu1mOz6#39,
1ANpk,5r1k/ppp2Npp/8/7n/8/P5RP/4r1P1/5R1K b - - 0 29,h8g8 f7h6 g8h8 f1f8,984,82,100,66,deflection discoveredAttack endgame mate mateIn2 pin short,https://lichess.org/4VQPqYmu/black#58,
1AOrW,8/pp2k3/4P1p1/6r1/2P2r1p/PP1R4/8/4R2K b - - 2 34,e7e8 e6e7 f4f1 e1f1,1200,74,100,198,advancedPawn crushing endgame rookEndgame short,https://lichess.org/E025Rpkk/black#68,
1APTu,r5rk/pp3p1p/8/3p1Nn1/5R2/2P4P/PP4P1/3R2K1 w - - 5 25,d1d5 g5h3 g1f1 h3f4,1149,76,97,11167,crushing endgame pin short,https://lichess.org/aJ0dC4FB#49,
1AQh8,8/8/5r1p/6p1/3k2K1/4R1PP/8/8 w - - 13 53,e3f3 h6h5 g4h5 f6f3,1514,75,100,454,crushing deflection endgame rookEndgame short,https://lichess.org/ScagI68B#105,
1ARxP,3r2k1/q4ppp/6n1/3pp3/1BQ5/6P1/r4P1P/3R1RK1 b - - 1 29,d5c4 d1d8 g6f8 d8f8,1022,85,100,49,hangingPiece mate mateIn2 middlegame short,https://lichess.org/rtwU37Nb/black#58,
1ASoq,7R/8/8/6k1/6pp/4p3/5PPK/3r4 w - - 0 53,f2e3 g4g3 h2h3 d1h1,815,76,97,1720,endgame mate mateIn2 rookEndgame short,https://lichess.org/Egt64tgx#105,
1AX6a,2rr1n1k/1p2Nppp/4n3/1p6/6N1/P5P1/1P3PbP/R3R1K1 w - - 2 30,e7c8 g2h3 g4e5 d8c8,1588,391,100,3,equality intermezzo middlegame short,https://lichess.org/Tek3lOtV#59,
1AYJX,r5k1/ppp3pp/2n2q2/8/8/5pQP/PP5K/R4R2 w - - 0 25,f1f3 f6b2 f3f2 b2a1,903,77,100,114,advantage endgame fork short,https://lichess.org/BrmfncV7#49,
1AYTc,4r1k1/pp4p1/1qp3p1/3p1pb1/P2Pr3/2Q1PRPP/1P4P1/2N1R1K1 b - - 9 26,e4d4 e3d4 e8e1 c3e1,1356,75,98,6912,advantage middlegame short,https://lichess.org/LBiyBGtM/black#52,
1AZgc,8/5p2/8/8/r3kP1p/P4RKP/8/8 w - - 0 49,g3g4 f7f5 g4h4 e4f3,974,76,99,586,crushing deflection endgame rookEndgame short,https://lichess.org/Y5sTrzZW#97,
1AZvC,r7/pppk1p2/4b2p/7n/3Q2p1/BP3qp1/P1P4P/R3R1K1 b - - 2 22,e6d5 e1e7 d7c6 d4c5,1606,74,100,268,mate mateIn2 middlegame short,https://lichess.org/wFOqPE6m/black#44,
1AagQ,5n2/2p5/p1ppPk2/6N1/3P1KP1/2P3P1/PP6/8 w - - 1 31,c3c4 f8g6 f4e4 f6g5,1739,388,100,1,deflection endgame equality knightEndgame short,https://lichess.org/LNCYPox7#61,
1AbZ2,1k6/1p2q3/1np1P3/p7/P1P1N2r/bPN2Q2/8/1K1R4 b - - 7 36,e7e6 f3g3 b8a7 g3h4,1693,75,100,146,advantage fork master middlegame short,https://lichess.org/EDyUh30j/black#72,
1AcAY,5r2/3Qp1kp/p1r3p1/2q5/1p4P1/1BP4P/PP2RP2/6K1 b - - 6 32,c6f6 e2e7 c5e7 d7e7,1082,75,99,727,crushing endgame short,https://lichess.org/KsHX8Xlx/black#64,
1AcIw,B3K3/3r1npk/6pp/1P3b2/8/5N2/P5P1/R6R w - - 9 35,a8c6 f7d6 e8f8 d7f7,1615,74,97,12896,mate mateIn2 middlegame short,https://lichess.org/dVzCP6BW#69,
1AeAo,5rk1/1p1R3p/6r1/3RQp2/1qP1p3/1p4P1/P4PP1/6K1 w - - 2 33,a2b3 b4e1 g1h2 g6h6,1033,124,100,24,endgame mate mateIn2 short,https://lichess.org/eYdq7tlJ#65,
1AeIk,2r3k1/5pp1/1p1Pp2p/p5nP/2PP2q1/6B1/Q6K/2R1R3 w - - 0 33,a2e2 g4h3 h2g1 h3g3,1159,75,98,530,advantage deflection master middlegame short,https://lichess.org/ubrPSsrL#65,
1Aear,3k3r/1q3p2/8/1pp1P3/3p1Q2/1P1P2P1/2P3K1/4R3 w - - 2 44,f4f3 h8h2 g2h2 b7f3,1079,75,100,210,endgame,https://lichess.org/0Ujnqzww#87,
1AfPT,3q1rk1/5ppp/8/1pB2Q2/1p3P2/8/6PP/R5K1 w - - 2 28,c5f8 d8d4 g1f1 d4a1,1254,75,99,833,advantage endgame fork short,https://lichess.org/90Jngpgq#55,
1Afih,8/1p6/p2kp3/4np1p/8/3K1pP1/PP3R1P/8 w - - 6 40,d3e3 e5g4 e3f3 g4f2,1115,76,98,2056,advantage endgame fork master short,https://lichess.org/3Y5qJpN1#79,
1AgZB,6r1/1pqk3p/p4prB/2bPp3/2N2P2/1P3N2/P3B2K/R2Q1R2 w - - 0 28,f4e5 g6h6 f3h4 h6h4,1579,75,98,3637,hangingPiece mate mateIn2 middlegame pin short,https://lichess.org/Cg79THf9#55,
1AgoV,8/6p1/6rp/4K3/7k/5Q1P/8/8 w - - 1 53,e5f4 g6f6 f4e3 f6f3,1046,77,100,145,crushing endgame queenRookEndgame short skewer,https://lichess.org/Zy0zddIV#105,
1AhIw,r1b5/5R2/2p1p1pk/p1P1q2p/8/3QP3/6PP/R6K w - - 2 36,a1f1 c8a6 d3a3 a6f1,1501,368,100,3,endgame equality short skewer,https://lichess.org/ekm72xCa#71,
1AiAU,rn1q3r/pppkbQpp/3p1n2/8/2B3b1/5N2/PPP2PPP/RNB2RK1 w - - 8 11,c4e6 g4e6 f3e5 d6e5,1287,75,98,6037,advantage opening short,https://lichess.org/ZiEsARJF#21,Philidor_Defense Philidor_Defense_Other_variations
1AisM,r1br2k1/ppp3b1/4p1p1/q3n1N1/3P2P1/2P5/PPQ2B1R/RN2K3 w Q - 0 22,d4e5 a5e5 g5e4 e5h2,1081,131,100,12,advantage fork middlegame short,https://lichess.org/STib1mBm#43,
1Aj8V,rn1qkb1r/ppp2ppp/5n2/4N3/2B1p1b1/6N1/PPPP1PPP/R1BQK2R b KQkq - 1 7,g4d1 c4f7 e8e7 g3f5,1382,75,100,1401,attackingF2F7 mate mateIn2 opening short,https://lichess.org/EkjTHpY9/black#14,Van_Geet_Opening Van_Geet_Opening_Other_variations
1AklU,8/p3P3/1p1B4/1Pp5/2P4k/P4r1p/6p1/6KR w - - 0 52,e7e8q f3f1 g1h2 f1h1,917,76,100,115,endgame mate mateIn2 short,https://lichess.org/LpSJEuHz#103,
1AkmL,r1b1kb1r/p4ppp/1qp1p3/6B1/2P1p3/1B6/PP3PPP/R2Q1RK1 b kq - 0 12,c6c5 b3a4 c8d7 a4d7,1210,75,100,245,mate mateIn2 middlegame short,https://lichess.org/nQRWJrWm/black#24,Sicilian_Defense Sicilian_Defense_Sozin_Attack
1Ampm,r1b2rk1/pp3pp1/4p2p/3p4/8/4P3/PqB1QPPP/R4RK1 b - - 1 17,c8d7 c2h7 g8h7 e2b2,1188,77,100,281,advantage discoveredAttack middlegame short,https://lichess.org/cbdJu23V/black#34,Queens_Pawn_Game Queens_Pawn_Game_London_System
1AoA7,r1b2nk1/1p4p1/2p4p/2bpBp1q/p2N3P/2PP2P1/PP1Q1PB1/4R1K1 b - - 0 20,f8g6 g2f3 h5f3 d4f3,1445,73,97,21727,crushing master middlegame short trappedPiece,https://lichess.org/Vfh80hyl/black#40,
1AphD,6k1/p2n4/b4pN1/7B/2pp4/2P5/P2p1PP1/1R4K1 w - - 0 41,c3d4 c4c3 g6e7 g8f8,1166,76,100,609,advantage defensiveMove endgame short,https://lichess.org/mKEAUhhJ#81,
1AvnD,r1b3nr/ppkp1pQp/4p3/4PN2/1q6/8/PPP2PPP/R3KB1R w KQ - 1 16,c2c3 b4b2 a1d1 b2c3,1562,291,100,14,equality middlegame short,https://lichess.org/BI3vzgae#31,
1Awh9,6k1/N4pp1/4p2p/8/4n3/1N2nP2/Pr4PP/3R2K1 w - - 1 25,d1e1 b2g2 g1h1 e4f2,1048,77,100,173,endgame mate mateIn2 short,https://lichess.org/NJRI6MP3#49,
1AxuE,r1b2rk1/pppp1p1p/5Pp1/4n3/5Q2/2qB4/P5PP/R4RK1 b - - 1 16,c3d3 f4h6 d3e3 h6e3,1595,75,100,261,advantage middlegame short,https://lichess.org/KpyjHCpc/black#32,Italian_Game Italian_Game_Hungarian_Defense
1AzFH,r2q1rk1/ppp2ppp/3p2n1/3P4/2P1n3/1B3Q1P/PB3PP1/R4RK1 b - - 0 15,e4d2 f3c3 f7f6 c3d2,1507,74,97,19223,advantage middlegame short,https://lichess.org/fsEBnpV4/black#30,Italian_Game Italian_Game_Classical_Variation
1AzZ8,4r1k1/5p1p/1q4p1/R2p4/3b4/1Pn1B2P/2Q1bPP1/4R2K b - - 0 35,b6a5 e3d4 c3e4 e1e2,1608,325,100,3,equality hangingPiece middlegame short,https://lichess.org/6Roin1al/black#70,
1AzeU,8/3q2pk/2b1p3/2P1Q1pP/3Bp3/4P2K/8/8 w - - 0 47,e5g5 e6e5 h3g3 e5d4,965,75,100,655,crushing discoveredAttack endgame master short,https://lichess.org/FEnvZKNF#93,
1B17V,r6k/6pp/p1RN2q1/8/2Pb4/8/P2p1RPP/4Q1K1 w - - 0 31,e1d2 g6b1 d2e1 b1e1,1414,76,98,1274,mate mateIn2 middlegame pin short,https://lichess.org/ktmJlOTH#61,
1B1HS,7r/r1P1bkp1/p1Q1b1q1/1p1B1p2/4pP1p/3nP3/1P1N2PP/R3BRK1 w - - 1 26,d5e6 g6e6 c6e6 f7e6,859,97,100,23,advantage middlegame short,https://lichess.org/2yo734fd#51,
1B3AC,1rk2b1r/p1p1qpp1/2Q5/7p/1P3PnP/P4NK1/1B6/R3R3 b - - 3 30,e7d7 e1e8 d7e8 c6e8,1066,76,100,411,crushing middlegame queensideAttack short xRayAttack,https://lichess.org/Hj8wUV6J/black#60,
1B3rq,r4rk1/4R1pp/p4p2/1pQ5/8/2PP4/q1P3PP/4R1K1 b - - 1 25,a8e8 e7e8 f8e8 e1e8,931,79,100,58,crushing endgame master short,https://lichess.org/GV5a5u91/black#50,
1B5BQ,3r2k1/1pr4p/p4qpQ/3R4/3N1p2/2P5/PP3PP1/4R1K1 b - - 0 29,d8d5 e1e8 f6f8 e8f8,898,107,100,29,endgame mate mateIn2 short,https://lichess.org/XtYoyRaL/black#58,
1B6gM,r6k/7p/2qp4/4pN2/2Pp1b2/pr1P1P1P/R5Q1/R6K b - - 1 41,a8g8 g2g8 h8g8 f5e7,1487,75,99,3260,middlegame,https://lichess.org/h9XZQkka/black#82,
1B76x,7R/p3kp2/r6P/4pp2/8/6P1/5P2/6K1 b - - 0 37,e7f6 h8g8 f6e7 h6h7,1518,75,97,21627,advancedPawn crushing endgame quietMove rookEndgame short,https://lichess.org/ASUEV7IE/black#74,
1B7ia,3Q2k1/6pp/p1B5/4pr2/5b2/P6P/1P2qPK1/8 b - - 1 42,f5f8 c6d5 g8h8 d8f8,964,76,99,1468,deflection endgame mate mateIn2 short,https://lichess.org/LoRXx4qr/black#84,
1B80q,8/1k5r/br1p4/2q4p/Q5p1/4P1P1/P5P1/2R1R1K1 b - - 3 30,c5b5 a4e4 b7a7 e4h7,1271,76,100,512,advantage fork master middlegame short,https://lichess.org/RuXMbShs/black#60,
1BAvT,r2q4/1ppk4/p1npp1Q1/4p1p1/4P3/PNNPb1Pr/1PP5/R2KR3 b - - 1 22,e3f2 g6f7 d8e7 f7f2,1656,316,100,3,equality fork middlegame short,https://lichess.org/HbXDi246/black#44,
1BBCi,r3k3/ppp2p1p/7p/2bPn1rB/7q/P5P1/1PP2P1P/RN1QR1K1 w q - 5 14,g1h1 h4h5 d1h5 g5h5,1660,393,100,6,equality middlegame short,https://lichess.org/5sh3yuWd#27,
1BCLM,r1b3k1/pp1n2p1/1q2p2p/4P3/1P1p4/P2B4/2Q1N1PP/5R1K b - - 0 22,d7e5 d3h7 g8h8 f1f8,986,78,100,106,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/IyhKzF0U/black#44,
1BDal,r1b2n2/pp2kN1p/1b2p1p1/3p4/1P6/P7/3BB1PP/5R1K b - - 9 26,c8d7 d2g5 e7e8 f7d6,996,75,100,107,mate mateIn2 middlegame short,https://lichess.org/FRAxRgh7/black#52,
1BGlO,8/6r1/1k6/pp2R1p1/6K1/PP6/8/8 w - - 2 58,e5g5 g7g5 g4g5 b6c5,1292,75,99,2520,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/MIFuDXUu#115,
1BKLQ,rnb1k2r/pp3ppp/5n2/6B1/1P2p3/2P2B2/2P2PPP/R2K2NR w kq - 0 12,g5f6 e4f3 g1f3 g7f6,1583,75,99,1690,advantage intermezzo middlegame short,https://lichess.org/ap7cSiPL#23,French_Defense French_Defense_Winawer_Variation
1BNCB,6k1/3R1p1p/5b2/1P3p2/3p4/2rP2BP/6PK/8 b - - 0 34,c3d3 b5b6 d3b3 b6b7,1555,92,100,20,advancedPawn crushing endgame short,https://lichess.org/So4AjqtG/black#68,
1BOuX,r4r2/1pp3p1/p2pBpk1/4n1p1/3PP3/2P3R1/PP3P1P/R5K1 b - - 0 24,e5f7 e6f5 g6h6 g3h3,899,84,100,30,endgame mate mateIn2 short,https://lichess.org/HA6p0ma9/black#48,
1BT3L,rnb3k1/pp1p2bp/3qN1p1/1P1Q4/2P1P2P/5R2/6P1/5R1K b - - 0 23,d6d5 f3f8 g7f8 f1f8,1135,76,99,2649,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/FrR583SQ/black#46,
1BVrO,r5r1/3Q1k2/p3p2p/4P2P/8/6q1/PPP5/2KR4 b - - 0 24,f7f8 d1f1 g3f4 f1f4,1272,75,97,24985,endgame mate mateIn2 short,https://lichess.org/NZJjAlAL/black#48,
1BWQW,1r1r2k1/5ppp/1ppn2q1/8/1Q1NpPb1/P3P1P1/4B2P/R2R2K1 w - - 0 27,e2g4 c6c5 d4c6 c5b4,1461,458,100,7,equality fork middlegame short,https://lichess.org/aJyZRnhJ#53,
1BY2r,3r2r1/p3Rp2/1k6/3b4/5BP1/PP1BK2P/8/8 b - - 4 39,g8e8 f4c7 b6c6 c7d8,1016,76,97,1071,crushing endgame fork short,https://lichess.org/HZG1grdT/black#78,
1BZ7k,8/p4k2/3p1p2/7Q/6PK/4q2P/P1P5/6r1 b - - 5 36,f7e6 h5e8 e6d5 e8e3,1656,74,97,3195,crushing endgame short skewer,https://lichess.org/tc722E3g/black#72,
1Bb9A,2rr2k1/pb3ppp/1p1q1b2/3P1Q2/8/3B4/PB3PPP/3RR1K1 b - - 2 20,f6b2 f5h7 g8f8 h7h8,1037,75,97,1128,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/TKddLxnG/black#40,
1BbvW,2Q2nk1/5pp1/3Bp2p/p5qP/1p2P1P1/1P3n2/4B2K/8 w - - 0 44,e2f3 g5d2 h2h3 d2d6,1220,75,98,3859,advantage endgame fork short,https://lichess.org/r3ClwPql#87,
1BcEl,8/1p3pk1/p2p3p/1b1Pp1pP/7q/4Q3/P2R1PPK/8 w - - 6 31,e3h3 h4f4 h3g3 f4d2,1107,78,100,101,crushing endgame fork short,https://lichess.org/mGiQsUeU#61,
1Be45,r3r1k1/1R4p1/p2p3p/1b1P1p1Q/4p2P/6PK/Bq6/3R4 b - - 6 38,b2a2 h5f7 g8h8 f7g7,979,74,99,2472,mate mateIn2 middlegame short,https://lichess.org/qoZWgFAB/black#76,
1BekJ,r3k2r/5pp1/p1p1P2p/2ppP1N1/6P1/1n1P3P/qP3QK1/7R b kq - 0 20,h6g5 f2f7 e8d8 f7d7,1040,76,100,239,endgame master,https://lichess.org/KoDfeH5b/black#40,
1Bfdz,3q1rk1/pp3pp1/3b2bP/3P3n/1P2p2P/4QP2/1PP5/N1KR1B1R w - - 0 20,f3e4 d6f4 e3f4 h5f4,926,78,97,903,advantage middlegame pin short,https://lichess.org/Z6V5qHjp#39,
1BhvU,r1bqkb1r/p2n1ppp/4p3/1B6/3PpB2/4PN2/PP3PPP/R2QK2R w KQkq - 0 10,f3e5 d8a5 e1f1 a5b5,1077,75,98,1400,advantage fork opening short,https://lichess.org/MCoGQ961#19,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
1BiXH,3q2k1/5pp1/6b1/3B3p/2PQ3P/2r3N1/5PPK/8 b - - 2 41,c3c2 d5f7 g8f7 d4d8,947,79,100,49,crushing discoveredAttack endgame master short,https://lichess.org/woTh2L9B/black#82,
1BkIw,8/pp4k1/3pQ3/2pB4/7K/2PP3P/PP3r2/6q1 b - - 8 32,f2f4 h4h5 g1d1 h5g5,1195,76,100,234,crushing endgame master short,https://lichess.org/UF7ESTfY/black#64,
1BlDP,8/pr2P3/5K2/5bP1/3k1P2/P7/2pr4/2R2R2 b - - 2 52,f5d3 e7e8q b7b6 f6g7,1629,75,99,1293,advancedPawn crushing defensiveMove endgame promotion short,https://lichess.org/bMNn79Co/black#104,
1BlIj,1k6/ppp2p2/2p1q3/2b5/4P3/P1NP1Q2/KPP4r/R4R2 w - - 1 28,b2b3 h2c2 a2b1 e6b3,1124,77,97,5419,deflection fork mate mateIn2 middlegame short,https://lichess.org/X3qCDWLK#55,
1Bm9o,1r5k/pP1q2p1/1bp2p1p/5P2/3PQ3/2P5/PP1B2PP/4R1K1 w - - 0 24,e4e8 b8e8 e1e8 d7e8,1017,77,98,631,crushing endgame short,https://lichess.org/OIVqSoTv#47,
1BqBl,8/1bb5/2p1k1p1/P1B5/KPP3P1/5B2/8/8 w - - 7 38,b4b5 c6b5 c4b5 b7f3,1599,460,100,2,bishopEndgame discoveredAttack endgame equality short,https://lichess.org/EKYPBeSO#75,
1BuNk,1R6/p5pk/2B1n2p/4B3/2P4P/4Q1P1/PPq3K1/3r4 w - - 7 34,e3f2 d1d2 f2d2 c2d2,1416,76,100,305,advantage middlegame pin short,https://lichess.org/l0oayR4n#67,
1BuoM,4r1k1/ppp3b1/2p4p/5p2/6b1/2PP1NP1/PP2rPBP/1R3RK1 w - - 4 19,f1e1 g4f3 e1e2 f3e2,1390,73,97,15169,advantage middlegame short,https://lichess.org/J0PT1mHg#37,Russian_Game Russian_Game_Stafford_Gambit
1BvYs,5Rk1/p4p2/1p2pp1p/n1p1P2P/4qB1Q/2P3P1/PP3P1K/5b2 b - - 0 29,g8f8 f4h6 f8e8 h4e4,993,77,100,218,crushing discoveredAttack endgame master short,https://lichess.org/kxb2sIqL/black#58,
1Bwqc,8/p4rpk/1p1B3p/8/PP6/4n1PP/3R2PK/8 w - - 4 40,a4a5 e3f1 h2g1 f1d2,1091,89,100,34,crushing endgame fork short,https://lichess.org/7ma1Wy2x#79,
1BxYA,3rr1k1/5ppp/1p1q1b2/p1pP4/2P2P2/5Q1P/P2N1BP1/3R2K1 b - - 2 25,e8e7 d2e4 e7e4 f3e4,1489,297,100,5,equality middlegame short,https://lichess.org/cjjr0hkP/black#50,
1ByaV,rnbr2k1/1p2qpbp/p1nNp1p1/8/4PP2/1B3N1P/PPP3P1/R1BQ1RK1 w - - 1 16,d6c8 e7c5 g1h1 d8d1,1563,408,100,2,equality middlegame short,https://lichess.org/72GRn8cT#31,
1Bz0O,6k1/1R1R1p2/3pnQp1/7p/4PP2/2r3KP/6P1/2r3b1 w - - 6 28,g3h4 g1f2 g2g3 f2g3,1191,74,97,5730,mate mateIn2 middlegame short,https://lichess.org/bbL3oyqO#55,
1C0kp,4r1k1/pp4pp/2p2q2/3pnN2/8/1P4QP/P1P3B1/6RK b - - 8 24,f6f5 g2d5 g8f8 g3g7,1042,76,97,3063,endgame mate mateIn2 short,https://lichess.org/Jq5hlA1y/black#48,
1C0os,8/6k1/p1Q2p2/3p4/6q1/1P2P3/3K1P2/2R4r b - - 2 51,h1h2 c6c7 g7g6 c7h2,1063,75,100,112,crushing endgame fork master masterVsMaster short,https://lichess.org/VXcbU1GP/black#102,
1C11f,r1b4k/1pp1qBpp/r7/2n1Qp2/1pP5/1P3NP1/P3PP1P/3R1RK1 b - - 9 22,e7e5 d1d8 e5e8 d8e8,1071,77,100,149,backRankMate mate mateIn2 middlegame short,https://lichess.org/UYmeohxw/black#44,
1C2yl,2r1r3/6RR/p7/5P2/1p2Pk2/1B3n1P/PP6/1K6 w - - 1 34,b3d5 f3d2 b1a1 c8c1,818,79,100,369,backRankMate endgame mate mateIn2 short,https://lichess.org/6fkftZMS#67,
1C3By,5rk1/1p4p1/p3R2p/3p4/3P1q2/1P2R2P/P3Q1PK/2r5 w - - 13 36,g2g3 f4f2 e2f2 f8f2,1039,75,100,567,endgame mate mateIn2 short,https://lichess.org/xj6rocjQ#71,
1C5e2,5rk1/Q4p1p/3q4/6p1/3p3b/PB1P1p1P/1PP2PP1/4R1K1 w - - 0 24,g2f3 h4f2 g1f2 d6h2,1320,144,100,32,attraction endgame equality sacrifice short,https://lichess.org/B7RLawC6#47,
